id	VL_TOTAL_INVESTIMENTO_T0	RESTRICAO_INTERNA	RISCO	DS_ESTADO_CIVIL	ESCOLARIDADE	TEM_PRE_APROV_CDC	TIPO_CLIENTE	IDADE	QTDE_PRODUTOS_12M	SG_UF	CD_SEXO	VL_TOTL_REND	PERFIL	ALVO
4330	0	0	BAIXO	NÃO INFORMADO	ENSINO MEDIO	1	VIP	45	6	SP	M	4000	INVESTIDOR	0
4331	33195.1	0	BAIXO	NÃO INFORMADO	SUPERIOR	1	VIP	53	6	MG	H	2717	INVESTIDOR	0
4332	2459.6	0	BAIXO	NÃO INFORMADO	ENSINO MEDIO	1	ESPECIAL	41	6	SP	H	1500	INVESTIDOR	0
4333	0	0	BAIXO	SOLTEIRO	SUPERIOR	1	VIP	44	3	RJ	H	9859.97	INVESTIDOR	0
4334	24046.5	0	BAIXO	NÃO INFORMADO	NÃO INFORMADO	0	ESPECIAL	82	4	GO	H	2000	INVESTIDOR	0
4335	186188.2	0	BAIXO	SOLTEIRO	SUPERIOR	1	VIP	37	12	MG	M	8000	INVESTIDOR	0
4336	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	1	VIP	38	6	RJ	H	10000	TOMADOR	0
4337	19857.6	0	BAIXO	VIUVO	SUPERIOR	1	ESPECIAL	52	4	PR	M	1807	INVESTIDOR	0
4338	0	0	BAIXO	VIUVO	NÃO INFORMADO	0	VIP	68	5	GO	M	200	INVESTIDOR	0
4339	105079.9	0	BAIXO	NÃO INFORMADO	POS GRADUACAO	1	VIP	51	6	MG	H	10014.96	INVESTIDOR	0
4340	559593.3	0	BAIXO	SOLTEIRO	MESTRADO	1	VIP	37	10	SP	H	39542.84	INVESTIDOR	0
4341	0	0	BAIXO	NÃO INFORMADO	ENSINO MEDIO	1	VIP	50	2	RJ	H	13426.48	INVESTIDOR	0
4342	0	0	BAIXO	NÃO INFORMADO	ENSINO MEDIO	0	VIP	48	12	MS	H	7338	TOMADOR	0
4343	0	1	MEDIO	NÃO INFORMADO	ENSINO MEDIO	0	VIP	41	3	RJ	H	2617.34	TOMADOR	0
4344	8076.3	0	BAIXO	NÃO INFORMADO	SUPERIOR	1	VIP	71	9	RJ	M	5857.07	INVESTIDOR	0
4345	2.4	0	BAIXO	DIVORCIADO	ENSINO MEDIO	1	VIP	45	6	MG	H	2032	INVESTIDOR	0
4346	0	0	ALTO	NÃO INFORMADO	ENSINO MEDIO	0	ESPECIAL	46	3	MA	H	1647.22	TOMADOR	0
4347	0	0	BAIXO	VIUVO	SUPERIOR	1	VIP	69	9	RJ	M	10538.46	TOMADOR	0
4348	0	0	BAIXO	NÃO INFORMADO	ENSINO MEDIO	0	VIP	54	10	MG	M	200	TOMADOR	0
4349	138079.1	0	BAIXO	NÃO INFORMADO	SUPERIOR	1	VIP	65	5	RJ	H	1334	INVESTIDOR	0
4350	41581.3	0	BAIXO	SOLTEIRO	NÃO INFORMADO	1	VIP	41	6	RJ	H	6600	TOMADOR	0
4351	2949.5	0	MEDIO	SOLTEIRO	SUPERIOR	0	ESPECIAL	35	2	RJ	M	2181.49	INVESTIDOR	0
4352	0	0	MEDIO	SOLTEIRO	ENSINO MEDIO	0	ESPECIAL	49	6	MG	H	3924	TOMADOR	0
4353	0	1	ALTO	NÃO INFORMADO	SUPERIOR	0	VIP	56	1	PA	M	0	TOMADOR	0
4354	11.8	1	ALTO	SOLTEIRO	NÃO INFORMADO	0	CLÁSSICO	47	3	SP	M	845	TOMADOR	0
4355	0	1	ALTO	SOLTEIRO	ENSINO FUNDAMENTAL	0	CLÁSSICO	46	2	MG	H	742.85	TOMADOR	0
4356	0	0	BAIXO	NÃO INFORMADO	ENSINO FUNDAMENTAL	1	ESPECIAL	59	4	RJ	H	1624	INVESTIDOR	0
4357	0	0	BAIXO	SOLTEIRO	NÃO INFORMADO	1	VIP	42	6	PR	H	4500	NEUTRO	0
4358	134416.8	0	BAIXO	SOLTEIRO	SUPERIOR	1	VIP	45	8	RJ	H	2066	TOMADOR	0
4359	0	0	ALTO	NÃO INFORMADO	ENSINO MEDIO	0	VIP	58	4	MG	H	6148.31	TOMADOR	0
4360	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	1	CLÁSSICO	48	0	SP	M	875		0
4361	0	0	BAIXO	DIVORCIADO	SUPERIOR	1	VIP	46	2	RJ	M	4395	NEUTRO	0
4362	9.4	0	BAIXO	NÃO INFORMADO	NÃO INFORMADO	1	CLÁSSICO	37	5	MG	H	820.03	TOMADOR	0
4363	0	0	BAIXO	NÃO INFORMADO	POS GRADUACAO	1	VIP	40	8	MG	H	10424	TOMADOR	0
4364	0	1	ALTO	SOLTEIRO	ENSINO MEDIO	0	ESPECIAL	41	2	AP	H	1780	TOMADOR	0
4365	0	0	BAIXO	NÃO INFORMADO	SUPERIOR	1	VIP	40	7	CE	H	10000	TOMADOR	0
4366	108.2	0	BAIXO	SOLTEIRO	NÃO INFORMADO	1	ESPECIAL	37	6	MG	H	4490.35	INVESTIDOR	0
4367	2	0	BAIXO	SOLTEIRO	SUPERIOR	1	VIP	37	7	MG	H	10000	INVESTIDOR	0
4368	84625.5	0	BAIXO	SOLTEIRO	SUPERIOR	1	VIP	41	11	SP	M	5000	INVESTIDOR	0
4369	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	1	ESPECIAL	44	10	SP	M	6069.07	TOMADOR	0
4370	0	0	BAIXO	SOLTEIRO	SUPERIOR	1	VIP	37	7	MG	H	10000	TOMADOR	0
4371	0	0	BAIXO	SOLTEIRO	SUPERIOR	1	VIP	36	3	BA	M	19204	NEUTRO	0
4372	5116.7	0	BAIXO	NÃO INFORMADO	ENSINO FUNDAMENTAL	1	ESPECIAL	59	4	MG	H	1228	INVESTIDOR	0
4373	11.1	0	BAIXO	SOLTEIRO	SUPERIOR	1	ESPECIAL	40	4	SP	M	2438	INVESTIDOR	0
4374	0	0	BAIXO	SOLTEIRO	SUPERIOR	1	VIP	38	5	SP	M	9582	INVESTIDOR	0
4375	0	0	BAIXO	NÃO INFORMADO	SUPERIOR	1	VIP	40	6	RN	H	13016.05	TOMADOR	0
4376	0	0	BAIXO	SOLTEIRO	SUPERIOR	0	CLÁSSICO	68	3	BA	H	200	INVESTIDOR	0
4377	7592.5	0	BAIXO	NÃO INFORMADO	ENSINO MEDIO	1	VIP	57	7	BA	H	5332	INVESTIDOR	0
4378	0	1	ALTO	SOLTEIRO	SUPERIOR	0	VIP	38	6	SP	H	2500	TOMADOR	0
4379	25968.4	0	BAIXO	SOLTEIRO	SUPERIOR	1	ESPECIAL	36	3	MG	M	3223.6	INVESTIDOR	0
4380	0	0	BAIXO	SOLTEIRO	SUPERIOR	1	VIP	44	6	DF	M	7416.02	INVESTIDOR	0
4381	9	0	BAIXO	SOLTEIRO	SUPERIOR	1	CLÁSSICO	42	4	RJ	M	1100	TOMADOR	0
4382	15.2	0	BAIXO	DIVORCIADO	SUPERIOR	1	ESPECIAL	43	5	SP	M	823	TOMADOR	0
4383	119567.1	0	BAIXO	NÃO INFORMADO	NÃO INFORMADO	1	VIP	52	4	RJ	H	8000	INVESTIDOR	0
4384	0	0	MEDIO	NÃO INFORMADO	ENSINO MEDIO	0	CLÁSSICO	38	2	MG	H	2936.88	INVESTIDOR	0
4385	0	0	ALTO	NÃO INFORMADO	SUPERIOR	0	ESPECIAL	53	3	MS	M	1225	TOMADOR	0
4386	0	0	BAIXO	NÃO INFORMADO	ENSINO MEDIO	1	VIP	52	8	RJ	H	7984.12	TOMADOR	0
4387	0	0	BAIXO	NÃO INFORMADO	ENSINO MEDIO	1	ESPECIAL	42	5	CE	H	2600	INVESTIDOR	0
4388	0	0	BAIXO	NÃO INFORMADO	SUPERIOR	0	CLÁSSICO	36	5	RJ	M	0	INVESTIDOR	0
4389	0	0	BAIXO	SOLTEIRO	SUPERIOR	1	ESPECIAL	34	3	PE	M	2692.3	TOMADOR	0
4390	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	1	ESPECIAL	65	7	MA	M	1537	TOMADOR	0
4391	17437.1	0	BAIXO	NÃO INFORMADO	SUPERIOR	1	VIP	36	7	MG	H	4587.94	INVESTIDOR	0
4392	53.2	0	BAIXO	DIVORCIADO	SUPERIOR	0	VIP	82	8	SC	H	8400	TOMADOR	0
4393	9	0	BAIXO	NÃO INFORMADO	ENSINO MEDIO	1	CLÁSSICO	41	5	SP	H	1200	INVESTIDOR	0
4394	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	40	3	MG	M	544	TOMADOR	0
4395	78597.4	0	BAIXO	SOLTEIRO	POS GRADUACAO	1	VIP	33	3	MG	H	980	INVESTIDOR	0
4396	0	0	BAIXO	NÃO INFORMADO	SUPERIOR	1	ESPECIAL	38	7	RJ	M	1447	INVESTIDOR	0
4397	0	0	BAIXO	SOLTEIRO	NÃO INFORMADO	0	CLÁSSICO	36	1	CE	H	0	NEUTRO	0
4398	54996.7	0	BAIXO	NÃO INFORMADO	ENSINO MEDIO	1	VIP	51	6	SP	H	4711.32	INVESTIDOR	0
4399	1000000	0	BAIXO	NÃO INFORMADO	POS GRADUACAO	0	VIP	38	6	SP	H	0	INVESTIDOR	0
4400	920.2	0	BAIXO	SOLTEIRO	POS GRADUACAO	1	ESPECIAL	32	4	MA	M	2744	TOMADOR	0
4401	130507.8	0	BAIXO	DIVORCIADO	POS GRADUACAO	1	VIP	35	7	PR	M	6155	INVESTIDOR	0
4402	2009.5	0	BAIXO	SOLTEIRO	SUPERIOR	1	ESPECIAL	38	5	SP	M	1636.57	INVESTIDOR	0
4403	2.9	0	BAIXO	NÃO INFORMADO	ENSINO MEDIO	1	ESPECIAL	40	4	SP	H	1518.56	INVESTIDOR	0
4404	0	0	BAIXO	SOLTEIRO	SUPERIOR	1	ESPECIAL	33	7	AM	H	1200	NEUTRO	0
4405	0	0	BAIXO	SOLTEIRO	NÃO INFORMADO	1	VIP	34	5	SP	M	7600	INVESTIDOR	0
4406	4.2	0	ALTO	NÃO INFORMADO	ENSINO MEDIO	0	VIP	47	5	MG	H	10000	TOMADOR	0
4407	0	0	ALTO	SOLTEIRO	SUPERIOR	0	CLÁSSICO	60	4	RJ	M	311	TOMADOR	0
4408	6090	0	BAIXO		NÃO INFORMADO	1	VIP	0	8	SC	M	0	INVESTIDOR	0
4409	0	0	MEDIO	SOLTEIRO	SUPERIOR	0	VIP	34	7	SP	M	0	TOMADOR	0
4410	0	0	BAIXO	NÃO INFORMADO	ENSINO FUNDAMENTAL	1	ESPECIAL	46	3	MG	H	1163.44	NEUTRO	0
4411	0	0	BAIXO	SOLTEIRO	SUPERIOR	1	VIP	30	4	MG	H	4731.04	NEUTRO	0
4412	20.5	0	BAIXO	NÃO INFORMADO	SUPERIOR	0	VIP	31	8	MA	H	0	TOMADOR	0
4413	0	1	BAIXO	NÃO INFORMADO	SUPERIOR	1	ESPECIAL	33	5	PR	H	2351.49	INVESTIDOR	0
4414	0	0	MEDIO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	38	4	SP	H	1239.27	TOMADOR	0
4415	0	1	MEDIO	SOLTEIRO	SUPERIOR	0	ESPECIAL	36	1	BA	H	1622.54		0
4416	10.2	0	BAIXO	NÃO INFORMADO	ENSINO FUNDAMENTAL	1	ESPECIAL	41	3	SP	H	2292	TOMADOR	0
4417	0	0	BAIXO	SOLTEIRO	SUPERIOR	0	ESPECIAL	30	2	  	H	0	NEUTRO	0
4418	0	0	BAIXO	NÃO INFORMADO	ENSINO MEDIO	1	ESPECIAL	38	0	SP	H	1670		0
4419	14681.1	0	BAIXO	SOLTEIRO	POS GRADUACAO	1	VIP	31	7	RJ	M	13951.22	INVESTIDOR	0
4420	0	0	BAIXO	SOLTEIRO	NÃO INFORMADO	1	ESPECIAL	32	4	MG	M	1120	INVESTIDOR	0
4421	0	0	ALTO	SOLTEIRO	ENSINO MEDIO	0	ESPECIAL	35	3	PE	H	5145.03	TOMADOR	0
4422	3.7	0	BAIXO	SOLTEIRO	SUPERIOR	1	ESPECIAL	33	2	SP	M	1600	NEUTRO	0
4423	0.8	0	BAIXO	SOLTEIRO	SUPERIOR	1	CLÁSSICO	31	5	RJ	M	820	TOMADOR	0
4424	0.2	0	BAIXO	NÃO INFORMADO	ENSINO FUNDAMENTAL	1	ESPECIAL	52	4	ES	H	1310.12	INVESTIDOR	0
4425	18.9	0	BAIXO	SOLTEIRO	ENSINO FUNDAMENTAL	1	VIP	34	8	MG	H	10000	INVESTIDOR	0
4426	0	0	MEDIO	SOLTEIRO	ENSINO FUNDAMENTAL	0	VIP	42	6	MG	H	4000	TOMADOR	0
4427	0	1	ALTO	SOLTEIRO	ENSINO MEDIO	0	ESPECIAL	39	1	RJ	H	0	NEUTRO	0
4428	0	0	BAIXO	NÃO INFORMADO	ENSINO MEDIO	1	CLÁSSICO	62	6	  	M	1037.12	TOMADOR	0
4429	0	0	BAIXO	DIVORCIADO	SUPERIOR	1	VIP	48	3	RJ	M	4585	NEUTRO	0
4430	0	0	BAIXO	SOLTEIRO	SUPERIOR	1	ESPECIAL	34	4	ES	M	2392.47		0
4431	0	0	BAIXO	NÃO INFORMADO	ENSINO MEDIO	1	ESPECIAL	52	7	MG	H	1690.24	TOMADOR	0
4432	0	0	BAIXO	DIVORCIADO	ENSINO MEDIO	1	ESPECIAL	61	4	PB	M	1024	TOMADOR	0
4433	0	0	BAIXO	NÃO INFORMADO	ENSINO MEDIO	1	CLÁSSICO	29	4	SP	H	1673.32	NEUTRO	0
4434	0	0	BAIXO	NÃO INFORMADO	ENSINO FUNDAMENTAL	1	VIP	35	6	GO	H	10000	TOMADOR	0
4435	0	0	BAIXO	NÃO INFORMADO	ENSINO MEDIO	0	ESPECIAL	74	2	SP	H	212.43	INVESTIDOR	0
4436	0	0	BAIXO	SOLTEIRO	SUPERIOR	0	ESPECIAL	32	4	MG	M	439	TOMADOR	0
4437	0	0	BAIXO	NÃO INFORMADO	ENSINO FUNDAMENTAL	1	ESPECIAL	54	4	SP	H	1985.03	INVESTIDOR	0
4438	252798.9	0	BAIXO	SOLTEIRO	POS GRADUACAO	1	VIP	41	5	SP	H	2543.65	INVESTIDOR	0
4439	0	0	BAIXO	VIUVO	ENSINO FUNDAMENTAL	0	CLÁSSICO	63	5	MG	M	200	TOMADOR	0
4440	2139.9	0	BAIXO	SOLTEIRO	SUPERIOR	0	ESPECIAL	33	4	MG	M	200	INVESTIDOR	0
4441	0	0	BAIXO	SOLTEIRO	SUPERIOR	1	ESPECIAL	48	4	BA	H	3500	INVESTIDOR	0
4442	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	1	CLÁSSICO	29	6	PR	H	915	TOMADOR	0
4443	0	1	ALTO	SOLTEIRO	SUPERIOR	0	ESPECIAL	31	2	AL	M	0	TOMADOR	0
4444	0	1	MEDIO	SOLTEIRO	ENSINO MEDIO	0	ESPECIAL	32	3	SP	H	1241.89	TOMADOR	0
4445	0	0	BAIXO	SOLTEIRO	SUPERIOR	1	ESPECIAL	54	5	RJ	M	1645	TOMADOR	0
4446	0	0	MEDIO	SOLTEIRO	SUPERIOR	0	ESPECIAL	28	6	SP	H	3292.37	TOMADOR	0
4447	0	0	BAIXO	SOLTEIRO	SUPERIOR	1	ESPECIAL	30	3	SP	H	1670	TOMADOR	0
4448	0	1	ALTO	SOLTEIRO	ENSINO FUNDAMENTAL	0	ESPECIAL	54	2	RJ	H	850	NEUTRO	0
4449	0	0	BAIXO	VIUVO	ENSINO FUNDAMENTAL	1	ESPECIAL	66	3	RJ	M	1053.31	INVESTIDOR	0
4450	0.3	0	BAIXO	SOLTEIRO	ENSINO MEDIO	1	ESPECIAL	26	8	RS	H	1760.13	TOMADOR	0
4451	0	0	MEDIO	NÃO INFORMADO	ENSINO MEDIO	0	ESPECIAL	63	2	TO	H	0	INVESTIDOR	0
4452	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	1	ESPECIAL	62	5	RJ	M	1286.71	TOMADOR	0
4453	0	1	ALTO	NÃO INFORMADO	ENSINO MEDIO	0	ESPECIAL	51	6	MG	M	939	TOMADOR	0
4454	1712.3	0	BAIXO	SOLTEIRO	SUPERIOR	1	ESPECIAL	26	9	SP	M	1200	INVESTIDOR	0
4455	0	0	BAIXO	SOLTEIRO	ENSINO FUNDAMENTAL	0	ESPECIAL	81	3	PR	M	200	INVESTIDOR	0
4456	11124.6	0	BAIXO	SOLTEIRO	POS GRADUACAO	0	ESPECIAL	28	4	PR	H	675	INVESTIDOR	0
4457	0	1	ALTO	SOLTEIRO	SUPERIOR	0	CLÁSSICO	33	3	MG	M	760	TOMADOR	0
4458	10.7	1	ALTO	SOLTEIRO	SUPERIOR	0	VIP	26	6	MG	H	10000	TOMADOR	0
4459	0	0	BAIXO	DIVORCIADO	SUPERIOR	0	CLÁSSICO	44	4	CE	M	0	TOMADOR	0
4460	1668.5	0	BAIXO	SOLTEIRO	SUPERIOR	0	ESPECIAL	28	3	MG	H	1316	INVESTIDOR	0
4461	0	0	BAIXO	NÃO INFORMADO	SUPERIOR	1	ESPECIAL	41	5	SC	H	1359	TOMADOR	0
4462	0	1	BAIXO	NÃO INFORMADO	ENSINO MEDIO	0	CLÁSSICO	27	1	MG	H	579.9	NEUTRO	0
4463	5.8	0	BAIXO	NÃO INFORMADO	ENSINO MEDIO	1	CLÁSSICO	52	5	MG	H	976.15	INVESTIDOR	0
4464	0.7	0	BAIXO	SOLTEIRO	SUPERIOR	0	CLÁSSICO	29	4	RO	M	0	NEUTRO	0
4465	0	1	ALTO	SOLTEIRO	SUPERIOR	0	ESPECIAL	29	2	SP	M	0	NEUTRO	0
4466	0	0	BAIXO	SOLTEIRO	ENSINO FUNDAMENTAL	0	CLÁSSICO	82	3	RJ	M	135.06	INVESTIDOR	0
4467	3.8	0	BAIXO		NÃO INFORMADO	1	CLÁSSICO	0	3	SP	M	0	NEUTRO	0
4468	0	0	BAIXO	SOLTEIRO	SUPERIOR	0	CLÁSSICO	25	3	SP	M	520.66	TOMADOR	0
4469	0	0	ALTO	NÃO INFORMADO	MESTRADO	0	VIP	42	2	SP	H	7900	TOMADOR	0
4470	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	1	CLÁSSICO	43	2	RJ	M	1220	TOMADOR	0
4471	0	0	BAIXO	SOLTEIRO	SUPERIOR	0	ESPECIAL	24	3	SP	H	0	INVESTIDOR	0
4472	0	1	ALTO	SOLTEIRO	SUPERIOR	0	ESPECIAL	49	6	PB	M	3600	TOMADOR	0
4473	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	1	CLÁSSICO	43	4	SP	H	1200	TOMADOR	0
4474	0	0	BAIXO	SOLTEIRO	SUPERIOR	1	VIP	27	4	RJ	H	7072.3	INVESTIDOR	0
4475	0	0	BAIXO	NÃO INFORMADO	SUPERIOR	1	ESPECIAL	59	7	  	M	3348.46	TOMADOR	0
4476	0	0	ALTO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	24	2	PE	M	576.62	TOMADOR	0
4477	0	0	BAIXO	NÃO INFORMADO	ENSINO MEDIO	1	VIP	53	3	RS	H	10000	INVESTIDOR	0
4478	0	0	BAIXO	SOLTEIRO	SUPERIOR	0	ESPECIAL	25	3	SP	H	619	NEUTRO	0
4479	0	0	BAIXO	NÃO INFORMADO	SUPERIOR	1	ESPECIAL	24	4	SP	H	1387.32	NEUTRO	0
4480	0	0	BAIXO	NÃO INFORMADO	SUPERIOR	1	VIP	45	6	PR	M	9735	TOMADOR	0
4481	0	0	MEDIO	SOLTEIRO	ENSINO MEDIO	0	VIP	56	8	SP	M	6944	TOMADOR	0
4482	0	1	ALTO	SOLTEIRO	SUPERIOR	0	ESPECIAL	28	1	SP	H	1878	TOMADOR	0
4483	225.7	0	MEDIO	DIVORCIADO	ENSINO FUNDAMENTAL	0	CLÁSSICO	50	2	PB	H	0	INVESTIDOR	0
4484	0	0	BAIXO	NÃO INFORMADO	ENSINO FUNDAMENTAL	1	CLÁSSICO	32	5	GO	H	1339.95	NEUTRO	0
4485	0	0	MEDIO	NÃO INFORMADO	POS GRADUACAO	0	ESPECIAL	46	1	RS	M	0	NEUTRO	0
4486	0	0	BAIXO	NÃO INFORMADO	POS GRADUACAO	1	VIP	35	8	GO	H	12137	INVESTIDOR	0
4487	0	0	BAIXO	SOLTEIRO	SUPERIOR	0	ESPECIAL	35	3	BA	H	1658.16	NEUTRO	0
4488	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	1	ESPECIAL	23	5	SP	H	2201.44	TOMADOR	0
4489	3.8	0	BAIXO	SOLTEIRO	ENSINO MEDIO	1	CLÁSSICO	33	6	SP	H	878	TOMADOR	0
4490	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	1	ESPECIAL	30	6	RS	M	2411.67	TOMADOR	0
4491	0	0	BAIXO	SOLTEIRO	SUPERIOR	0	ESPECIAL	24	3	RJ	M	727	TOMADOR	0
4492	0	0	MEDIO	NÃO INFORMADO	ENSINO MEDIO	0	CLÁSSICO	38	4	MG	H	1656.71		0
4493	0	1	ALTO	NÃO INFORMADO	ENSINO MEDIO	0	CLÁSSICO	33	3	MS	M	528.76	TOMADOR	0
4494	5.3	0	BAIXO	SOLTEIRO	SUPERIOR	1	ESPECIAL	25	7	MG	M	1918.12	TOMADOR	0
4495	0	0	MEDIO	SOLTEIRO	SUPERIOR	0	ESPECIAL	25	3	PA	H	749	NEUTRO	0
4496	4252.6	0	BAIXO	SOLTEIRO	SUPERIOR	1	CLÁSSICO	27	4	RJ	H	923	INVESTIDOR	0
4497	0	0	BAIXO	NÃO INFORMADO	ENSINO MEDIO	0	CLÁSSICO	37	3	MG	H	731.27		0
4498	0	0	BAIXO	NÃO INFORMADO	ENSINO MEDIO	0	ESPECIAL	71	5	MG	H	200	TOMADOR	0
4499	30035.7	1	MEDIO	SOLTEIRO	ENSINO MEDIO	0	ESPECIAL	27	5	SP	H	2039.62	INVESTIDOR	0
4500	11703.6	0	BAIXO	SOLTEIRO	NÃO INFORMADO	1	CLÁSSICO	39	7	RJ	M	6355.87	TOMADOR	0
4501	0	0	MEDIO	SOLTEIRO	SUPERIOR	0	ESPECIAL	27	1	RJ	M	877.02	NEUTRO	0
4502	2410.9	1	BAIXO	SOLTEIRO	ENSINO MEDIO	1	CLÁSSICO	29	2	PE	M	1147.85	INVESTIDOR	0
4503	0	1	MEDIO	SOLTEIRO	SUPERIOR	0	ESPECIAL	29	1	BA	H	0		0
4504	0	0	BAIXO	SOLTEIRO	ENSINO FUNDAMENTAL	0	CLÁSSICO	62	5	RJ	H	200	TOMADOR	0
4505	0	0	BAIXO		NÃO INFORMADO	1	CLÁSSICO	0	3	SP	M	0	INVESTIDOR	0
4506	508.3	0	BAIXO	NÃO INFORMADO	ENSINO MEDIO	0	ESPECIAL	34	7	MG	M	0	TOMADOR	0
4507	48701.3	0	BAIXO	SOLTEIRO	SUPERIOR	1	VIP	44	6	SP	H	7214.88	INVESTIDOR	0
4508	0	1	MEDIO	SOLTEIRO	SUPERIOR	0	CLÁSSICO	24	1	MG	H	0	NEUTRO	0
4509	0	0	BAIXO	NÃO INFORMADO	MESTRADO	1	VIP	36	5	MG	H	4605.04	INVESTIDOR	0
4510	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	34	3	PE	H	638	TOMADOR	0
4511	0	0	BAIXO	SOLTEIRO	SUPERIOR	0	CLÁSSICO	21	3	PB	M	0	NEUTRO	0
4512	0	0	BAIXO	SOLTEIRO	SUPERIOR	0	ESPECIAL	24	4	PE	H	715.4	TOMADOR	0
4513	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	34	4	CE	M	408.23	TOMADOR	0
4514	0	0	BAIXO	SOLTEIRO	ENSINO FUNDAMENTAL	0	CLÁSSICO	52	2	SP	M	200	NEUTRO	0
4515	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	47	5	RJ	M	200	NEUTRO	0
4516	0	0	MEDIO	NÃO INFORMADO	ENSINO FUNDAMENTAL	0	CLÁSSICO	27	6	SP	H	480	TOMADOR	0
4517	0	1	ALTO	SOLTEIRO	ENSINO MEDIO	0	ESPECIAL	34	1	SP	H	1005	NEUTRO	0
4518	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	1	CLÁSSICO	27	4	PR	H	1672.03	INVESTIDOR	0
4519	10.1	0	BAIXO	SOLTEIRO	SUPERIOR	1	ESPECIAL	29	4	RJ	H	1981.34	NEUTRO	0
4520	24.9	0	BAIXO	DIVORCIADO	SUPERIOR	0	ESPECIAL	54	6	PE	M	2276.82	INVESTIDOR	0
4521	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	34	4	RS	H	591.74	INVESTIDOR	0
4522	0	0	BAIXO	NÃO INFORMADO	ENSINO MEDIO	0	CLÁSSICO	37	1	GO	M	521	NEUTRO	0
4523	0	1	ALTO	SOLTEIRO	SUPERIOR	0	VIP	32	4	MG	M	6000	TOMADOR	0
4524	10321.8	0	BAIXO	VIUVO	ENSINO MEDIO	0	ESPECIAL	69	6	SP	M	200	INVESTIDOR	0
4525	0	1	ALTO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	31	3	SP	M	782.34	TOMADOR	0
4526	0	0	BAIXO	SOLTEIRO	SUPERIOR	1	CLÁSSICO	21	3	SP	H	844	TOMADOR	0
4527	0	0	MEDIO	SOLTEIRO	SUPERIOR	0	ESPECIAL	24	4	DF	H	1200	INVESTIDOR	0
4528	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	29	1	RJ	M	434	NEUTRO	0
4529	0	0	BAIXO	SOLTEIRO	SUPERIOR	0	CLÁSSICO	24	3	SP	H	247	NEUTRO	0
4530	0	0	MEDIO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	34	4	SP	M	628.95	TOMADOR	0
4531	671.3	0	BAIXO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	21	4	ES	H	600	NEUTRO	0
4532	60.3	0	BAIXO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	20	4	SP	M	492.17	NEUTRO	0
4533	8.3	0	BAIXO	SOLTEIRO	SUPERIOR	1	ESPECIAL	25	5	PR	H	1853.27	INVESTIDOR	0
4534	0	0	BAIXO	VIUVO	SUPERIOR	1	ESPECIAL	67	7	PE	H	1372.09	TOMADOR	0
4535	0	1	ALTO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	33	1	SP	H	450	NEUTRO	0
4536	0	0	MEDIO	SOLTEIRO	ENSINO MEDIO	0	ESPECIAL	31	2	SP	M	1351	NEUTRO	0
4537	0	1	MEDIO	NÃO INFORMADO	ENSINO MEDIO	0	ESPECIAL	55	6	SP	H	184	TOMADOR	0
4538	0	0	BAIXO	SOLTEIRO	SUPERIOR	1	ESPECIAL	38	5	MT	H	943.44	TOMADOR	0
4539	0	0	BAIXO	NÃO INFORMADO	ENSINO MEDIO	0	ESPECIAL	31	5	MG	H	559.43	TOMADOR	0
4540	0	1	ALTO	SOLTEIRO	ENSINO MEDIO	0	CLÁSSICO	30	1	RJ	M	931	NEUTRO	0
4541	0	1	BAIXO	NÃO INFORMADO	SUPERIOR	1	ESPECIAL	38	4	PB	H	3681.35	INVESTIDOR	0
4542	0	0	BAIXO	NÃO INFORMADO	ENSINO MEDIO	1	ESPECIAL	52	6	SP	H	2172.65	TOMADOR	0
4543	0	0	BAIXO	VIUVO	ENSINO FUNDAMENTAL	0	CLÁSSICO	83	3	PE	M	200	TOMADOR	0
4544	0	0	BAIXO	SOLTEIRO	ENSINO MEDIO	0	ESPECIAL	16	2	RJ	H	1800	INVESTIDOR	0
